Day,Fixture,Start time (hr),Duration (min),Flow Rate (gpm)
6D1,FAUC,8.51,0.249,2.16
6D1,FAUC,8.53,0.124,0.403
6D1,FAUC,8.72,0.373,0.634
6D1,FAUC,8.73,1.368,0.026
6D1,FAUC,8.83,0.373,1.171
6D1,FAUC,8.95,0.249,0.576
6D1,FAUC,8.95,0.124,0.23
6D1,FAUC,9,1.119,2.797
6D1,FAUC,9.12,0.124,1.267
6D1,FAUC,9.16,1.492,0.038
6D1,FAUC,9.19,0.124,0.864
6D1,FAUC,9.26,0.373,0.749
6D1,FAUC,9.37,0.249,2.131
6D1,FAUC,9.39,0.373,1.843
6D1,FAUC,9.61,0.249,1.066
6D1,FAUC,9.62,3.481,0.029
6D1,FAUC,9.76,0.124,2.477
6D1,FAUC,9.77,0.249,0.115
6D1,FAUC,9.78,1.741,0.037
6D1,FAUC,9.82,3.73,0.033
6D1,FAUC,10.31,3.979,0.038
6D1,FAUC,10.44,2.114,0.054
6D1,FAUC,10.58,3.108,0.03
6D1,FAUC,10.71,0.87,0.058
6D1,FAUC,10.74,0.995,0.065
6D1,FAUC,10.77,2.114,0.051
6D1,FAUC,10.95,2.487,0.043
6D1,FAUC,11.01,0.124,0.634
6D1,FAUC,11.02,0.124,0.346
6D1,FAUC,11.03,0.124,0.173
6D1,FAUC,11.38,0.124,0.23
6D1,FAUC,11.42,1.865,0.05
6D1,FAUC,11.47,0.373,0.614
6D1,FAUC,11.47,0.124,0.23
6D1,FAUC,11.48,0.124,0.403
6D1,FAUC,11.49,0.124,0.23
6D1,FAUC,11.49,0.249,0.432
6D1,FAUC,11.51,0.373,0.115
6D1,FAUC,11.51,0.87,1.012
6D1,FAUC,11.53,0.622,0.058
6D1,FAUC,11.55,0.497,1.123
6D1,FAUC,11.57,0.124,0.288
6D1,FAUC,11.63,0.622,0.426
6D1,FAUC,11.64,0.373,0.115
6D1,FAUC,11.65,0.249,0.749
6D1,FAUC,11.66,0.497,0.806
6D1,FAUC,11.76,0.124,0.576
6D1,FAUC,11.76,1.368,0.047
6D1,FAUC,11.86,0.124,1.613
6D1,FAUC,11.87,0.249,0.461
6D1,FAUC,11.88,0.124,0.461
6D1,FAUC,11.88,0.373,0.634
6D1,FAUC,11.89,0.622,0.081
6D1,FAUC,11.99,1.989,0.029
6D1,FAUC,12.04,0.124,0.634
6D1,FAUC,12.05,0.124,0.461
6D1,FAUC,12.06,0.124,0.173
6D1,FAUC,12.06,0.124,0.23
6D1,FAUC,12.07,2.984,0.031
6D1,FAUC,12.13,0.249,2.189
6D1,FAUC,12.15,0.373,0.134
6D1,FAUC,12.16,0.373,1.459
6D1,FAUC,12.17,0.249,0.144
6D1,FAUC,12.24,0.622,0.046
6D1,FAUC,12.25,0.124,0.173
6D1,FAUC,12.27,0.124,0.461
6D1,FAUC,12.27,0.124,0.23
6D1,FAUC,12.36,0.497,0.907
6D1,FAUC,12.38,0.124,0.288
6D1,FAUC,12.38,0.249,0.144
6D1,FAUC,12.51,0.249,0.576
6D1,FAUC,12.67,2.735,0.026
6D1,FAUC,12.73,0.124,0.518
6D1,FAUC,12.73,4.352,0.028
6D1,FAUC,12.86,3.481,0.029
6D1,FAUC,12.96,0.373,0.653
6D1,FAUC,13.11,0.124,0.403
6D1,FAUC,13.21,0.124,0.518
6D1,FAUC,13.21,0.124,0.23
6D1,FAUC,13.21,0.373,1.69
6D1,FAUC,13.22,1.368,0.047
6D1,FAUC,13.25,0.124,1.21
6D1,FAUC,13.26,0.124,0.173
6D1,FAUC,13.26,0.124,0.979
6D1,FAUC,13.26,0.124,0.173
6D1,FAUC,13.26,0.746,0.71
6D1,FAUC,13.54,0.373,0.653
6D1,FAUC,13.69,0.249,1.181
6D1,FAUC,13.69,0.249,0.115
6D1,FAUC,13.75,5.968,0.03
6D1,FAUC,13.97,2.487,0.043
6D1,FAUC,14.03,0.249,0.115
6D1,FAUC,14.1,0.622,0.76
6D1,FAUC,14.14,0.87,0.058
6D1,FAUC,14.22,0.995,0.058
6D1,FAUC,14.54,0.373,0.077
6D1,FAUC,14.56,2.487,0.04
6D1,FAUC,14.62,0.373,0.077
6D1,FAUC,14.63,0.622,0.058
6D1,FAUC,14.66,0.249,0.115
6D1,FAUC,14.69,2.487,0.035
6D1,FAUC,15.04,0.995,0.05
6D1,FAUC,15.36,1.243,0.046
6D1,FAUC,15.45,0.124,0.288
6D1,FAUC,15.45,0.124,0.23
6D1,FAUC,15.48,1.368,0.047
6D1,FAUC,15.51,0.249,0.115
6D1,FAUC,15.59,2.86,0.04
6D1,FAUC,15.67,0.622,0.058
6D1,FAUC,15.7,0.124,0.346
6D1,FAUC,15.76,0.373,0.077
6D1,FAUC,15.77,0.124,0.23
6D1,FAUC,15.78,0.249,0.115
6D1,FAUC,15.81,0.497,0.778
6D1,FAUC,15.82,0.497,0.173
6D1,FAUC,15.83,0.124,0.23
6D1,FAUC,15.84,0.373,0.595
6D1,FAUC,15.84,0.373,0.307
6D1,FAUC,15.92,1.616,0.053
6D1,FAUC,15.96,1.865,0.054
6D1,FAUC,16.06,0.249,0.115
6D1,FAUC,16.06,0.87,3.069
6D1,FAUC,16.37,0.622,1.452
6D1,FAUC,16.48,1.243,0.38
6D1,FAUC,16.51,1.368,0.052
6D1,FAUC,16.54,0.249,1.498
6D1,FAUC,16.55,0.622,0.046
6D1,FAUC,16.56,1.119,0.934
6D1,FAUC,16.59,0.124,0.23
6D1,FAUC,16.59,0.249,0.95
6D1,FAUC,16.64,0.249,0.749
6D1,FAUC,16.64,0.995,0.036
6D1,FAUC,16.66,0.249,1.181
6D1,FAUC,16.67,0.124,0.23
6D1,FAUC,16.68,0.124,0.288
6D1,FAUC,16.68,0.373,0.077
6D1,FAUC,16.69,0.249,0.576
6D1,FAUC,16.69,0.373,0.442
6D1,FAUC,16.7,3.979,0.029
6D1,FAUC,16.79,0.124,0.749
6D1,FAUC,16.79,0.249,0.49
6D1,FAUC,16.8,0.124,1.152
6D1,FAUC,16.81,0.124,0.461
6D1,FAUC,16.82,0.746,0.163
6D1,FAUC,16.84,0.373,0.787
6D1,FAUC,16.9,0.622,0.726
6D1,FAUC,16.92,0.124,0.864
6D1,FAUC,16.93,0.124,0.346
6D1,FAUC,16.93,0.373,0.71
6D1,FAUC,17.15,0.249,0.115
6D1,FAUC,17.16,0.124,0.518
6D1,FAUC,17.19,0.249,0.778
6D1,FAUC,17.31,0.124,0.749
6D1,FAUC,17.44,0.124,0.922
6D1,FAUC,17.72,1.492,0.043
6D1,FAUC,17.76,1.865,2.277
6D1,FAUC,17.78,0.622,2.212
6D1,FAUC,17.81,0.497,0.058
6D1,FAUC,17.82,0.373,0.749
6D1,FAUC,17.83,0.995,0.043
6D1,FAUC,17.86,0.746,0.048
6D1,FAUC,17.9,0.124,0.346
6D1,FAUC,17.96,0.249,1.382
6D1,FAUC,18.29,0.124,0.23
6D1,FAUC,18.29,0.249,1.354
6D1,FAUC,18.3,0.995,0.742
6D1,FAUC,18.33,0.622,0.046
6D1,FAUC,18.35,0.497,1.008
6D1,FAUC,18.36,1.119,0.032
6D1,FAUC,18.41,2.238,0.035
6D1,FAUC,18.47,2.487,0.035
6D1,FAUC,18.54,0.124,2.534
6D1,FAUC,18.55,0.497,3.038
6D1,FAUC,18.56,0.373,2.189
6D1,FAUC,18.59,0.249,0.115
6D1,FAUC,18.59,0.124,0.806
6D1,FAUC,18.6,0.87,0.65
6D1,FAUC,18.62,0.497,0.072
6D1,FAUC,18.63,0.373,1.094
6D1,FAUC,18.64,0.87,0.058
6D1,FAUC,18.66,0.124,0.518
6D1,FAUC,18.69,0.124,1.267
6D1,FAUC,18.71,0.746,1.373
6D1,FAUC,18.73,0.746,0.528
6D1,FAUC,18.75,0.87,0.272
6D1,FAUC,18.77,0.249,0.173
6D1,FAUC,18.79,0.622,1.014
6D1,FAUC,18.81,0.373,0.077
6D1,FAUC,18.82,0.249,0.864
6D1,FAUC,18.85,1.243,2.955
6D1,FAUC,18.89,0.497,1.08
6D1,FAUC,18.93,0.249,0.461
6D1,FAUC,18.99,0.746,0.048
6D1,FAUC,19.02,0.124,0.23
6D1,FAUC,19.03,1.616,0.035
6D1,FAUC,19.07,1.865,0.038
6D1,FAUC,19.13,0.249,0.115
6D1,FAUC,19.13,0.746,1.382
6D1,FAUC,19.15,0.249,0.115
6D1,FAUC,19.16,0.249,0.115
6D1,FAUC,19.2,0.622,0.979
6D1,FAUC,19.22,0.87,1.819
6D1,FAUC,19.24,0.497,0.792
6D1,FAUC,19.26,0.373,0.096
6D1,FAUC,19.29,0.995,0.756
6D1,FAUC,19.32,0.249,0.634
6D1,FAUC,19.35,0.995,2.174
6D1,FAUC,19.38,0.124,0.288
6D1,FAUC,19.38,0.497,0.965
6D1,FAUC,19.39,0.249,0.115
6D1,FAUC,19.4,0.622,1.106
6D1,FAUC,19.42,3.481,1.099
6D1,FAUC,19.43,0.622,1.094
6D1,FAUC,19.5,0.249,1.267
6D1,FAUC,19.51,1.119,0.915
6D1,FAUC,19.53,0.124,0.23
6D1,FAUC,19.58,0.249,0.95
6D1,FAUC,19.6,0.746,0.854
6D1,FAUC,19.68,0.124,0.23
6D1,FAUC,19.7,0.249,1.325
6D1,FAUC,20.05,0.249,0.317
6D1,FAUC,20.12,3.854,0.045
6D1,FAUC,20.4,0.124,0.691
6D1,FAUC,20.5,0.995,0.065
6D1,FAUC,20.53,0.995,0.058
6D1,FAUC,20.56,0.249,0.115
6D1,FAUC,20.57,0.497,0.086
6D1,FAUC,20.62,0.497,0.086
6D1,FAUC,20.64,3.108,0.044
6D1,FAUC,20.71,0.497,0.115
6D1,FAUC,20.77,0.373,0.154
6D1,FAUC,20.8,0.249,0.144
6D1,FAUC,20.83,0.373,0.096
6D1,FAUC,20.84,0.373,0.115
6D1,FAUC,20.86,3.357,0.045
6D1,FAUC,20.95,0.249,0.115
6D1,FAUC,21.02,1.989,0.047
6D1,FAUC,21.09,2.735,0.047
6D1,FAUC,21.16,0.124,0.23
6D1,FAUC,21.19,0.124,0.23
6D1,FAUC,21.21,0.124,0.173
6D1,FAUC,21.21,0.373,0.96
6D1,FAUC,21.23,0.497,0.13
6D1,FAUC,21.24,0.87,2.32
6D1,FAUC,21.29,0.124,0.23
6D1,FAUC,21.3,0.124,0.288
6D1,FAUC,21.31,0.995,0.036
6D1,FAUC,21.36,0.124,0.23
6D1,FAUC,21.37,0.87,0.058
6D1,FAUC,21.45,0.87,0.074
6D1,FAUC,21.47,0.249,0.173
6D1,FAUC,21.56,0.622,0.104
6D1,FAUC,21.59,2.362,0.045
6D1,FAUC,21.64,0.497,0.115
6D1,FAUC,21.79,0.995,0.072
6D1,FAUC,21.86,1.119,0.07
6D1,FAUC,21.93,0.497,0.101
6D1,FAUC,21.94,1.119,0.064
6D1,FAUC,21.97,0.373,0.115
6D1,FAUC,22.01,0.124,0.23
6D1,FAUC,22.02,0.124,0.634
6D1,FAUC,22.03,0.373,0.134
6D1,FAUC,22.07,0.373,0.096
6D1,FAUC,22.08,0.124,0.288
6D1,FAUC,22.1,0.497,0.086
6D1,FAUC,22.17,2.487,0.052
6D1,FAUC,22.26,0.249,0.115
6D1,FAUC,22.27,0.622,0.138
6D1,FAUC,22.29,0.622,0.115
6D1,FAUC,22.33,0.87,1.843
6D1,FAUC,22.35,0.373,0.115
6D1,FAUC,22.37,0.249,0.806
6D1,FAUC,22.37,0.124,0.23
6D1,FAUC,22.38,0.124,0.23
6D1,FAUC,22.38,0.373,0.96
6D1,FAUC,22.4,0.87,1.81
6D1,FAUC,22.42,0.995,0.065
6D1,FAUC,22.45,0.124,0.173
6D1,FAUC,22.5,1.119,0.051
6D1,FAUC,22.53,0.249,0.115
6D1,FAUC,22.55,0.622,0.058
6D1,FAUC,22.61,2.114,0.054
6D1,FAUC,22.67,0.995,0.05
6D1,FAUC,22.74,1.865,0.046
6D1,FAUC,22.83,2.362,0.03
6D1,FAUC,22.89,0.249,0.115
6D1,FAUC,22.9,0.373,0.134
6D1,FAUC,22.94,0.497,0.101
6D1,FAUC,22.98,0.124,0.288
6D1,FAUC,23,1.616,0.044
6D1,FAUC,23.07,1.119,0.07
6D1,FAUC,23.1,0.249,0.115
6D1,FAUC,23.11,0.746,0.048
6D1,FAUC,23.14,2.114,0.037
6D1,FAUC,23.2,0.373,0.134
6D1,FAUC,23.38,1.492,0.062
6D1,FAUC,23.44,1.119,0.058
6D1,FAUC,23.54,0.373,0.096
6D1,FAUC,23.55,6.341,0.029
6D1,FAUC,23.71,0.249,0.634
6D1,FAUC,23.72,0.124,0.173
6D1,FAUC,23.73,1.865,0.054
6D1,FAUC,23.79,1.989,0.054
6D1,FAUC,23.85,3.854,0.046
6D1,SHWR,6.29,7.833,2
6D1,SHWR,9.95,7.584,1.935
6D1,SHWR,10.14,5.719,1.887
6D1,SHWR,13.38,5.222,2
6D1,SHWR,18,13.055,2
6D1,SHWR,20.3,3.73,1.662
6D2,CWSH,21.01,4.5,2.811
6D2,CWSH,21.78,1.167,2.491
6D2,CWSH,21.9,1.333,2.315
6D2,CWSH,22.03,1.167,2.377
6D2,CWSH,22.16,1.667,2.33
6D2,DWSH,21.71,1.167,0.656
6D2,DWSH,21.84,1.333,0.63
6D2,DWSH,21.93,1.333,0.635
6D2,DWSH,22,1.333,0.626
6D2,DWSH,22.49,1.333,0.645
6D2,DWSH,22.55,1.333,0.64
6D2,FAUC,2.3,6,0.67
6D2,FAUC,7.35,0.167,0.691
6D2,FAUC,7.35,3,0.022
6D2,FAUC,7.4,3.833,0.028
6D2,FAUC,7.47,0.333,0.086
6D2,FAUC,7.51,1.5,1.549
6D2,FAUC,7.68,1.833,0.047
6D2,FAUC,7.74,0.667,0.101
6D2,FAUC,7.86,0.167,0.115
6D2,FAUC,7.96,5.333,0.036
6D2,FAUC,8.05,0.167,0.115
6D2,FAUC,8.17,2,0.624
6D2,FAUC,8.21,3.833,0.025
6D2,FAUC,11.13,0.5,0.096
6D2,FAUC,11.15,8.833,0.034
6D2,FAUC,11.3,0.333,0.086
6D2,FAUC,11.35,0.5,0.077
6D2,FAUC,11.64,0.167,0.173
6D2,FAUC,11.65,1,1.334
6D2,FAUC,11.66,0.333,0.144
6D2,FAUC,11.68,0.833,0.092
6D2,FAUC,13.99,0.667,0.086
6D2,FAUC,14.01,2.667,0.025
6D2,FAUC,18.54,0.167,0.115
6D2,FAUC,18.54,0.167,0.749
6D2,FAUC,18.55,1,1.757
6D2,FAUC,18.56,0.167,0.115
6D2,FAUC,18.63,0.333,1.872
6D2,FAUC,18.73,0.167,1.152
6D2,FAUC,18.73,4.833,0.05
6D2,FAUC,18.81,0.167,0.922
6D2,FAUC,18.98,0.167,0.115
6D2,FAUC,19.02,2.667,0.032
6D2,FAUC,19.08,1.667,0.052
6D2,FAUC,19.19,0.167,0.115
6D2,FAUC,19.19,0.167,0.634
6D2,FAUC,19.19,4.333,0.022
6D2,FAUC,19.33,0.167,0.115
6D2,FAUC,19.39,3,0.032
6D2,FAUC,19.45,1.833,0.042
6D2,FAUC,19.51,1.5,0.077
6D2,FAUC,19.54,0.833,0.092
6D2,FAUC,19.56,1.833,0.052
6D2,FAUC,20.54,0.333,1.21
6D2,FAUC,20.55,0.167,0.173
6D2,FAUC,20.61,0.333,1.642
6D2,FAUC,20.67,0.167,0.346
6D2,FAUC,20.75,0.333,1.382
6D2,FAUC,20.75,0.167,0.23
6D2,FAUC,20.76,0.167,0.288
6D2,FAUC,20.76,1,1.872
6D2,FAUC,20.85,0.333,2.966
6D2,FAUC,20.85,0.167,0.288
6D2,FAUC,20.86,0.333,2.88
6D2,FAUC,20.86,2.5,0.027
6D2,FAUC,20.91,0.5,1.478
6D2,FAUC,20.94,4.167,0.046
6D2,FAUC,21.01,2.667,1.328
6D2,FAUC,21.21,2,0.029
6D2,FAUC,21.29,0.167,0.23
6D2,FAUC,21.31,0.167,0.115
6D2,FAUC,21.32,0.333,0.086
6D2,FAUC,21.33,0.5,0.096
6D2,FAUC,21.44,1.333,0.029
6D2,FAUC,21.46,0.5,0.115
6D2,FAUC,21.65,0.167,0.403
6D2,FAUC,21.7,0.167,0.461
6D2,FAUC,21.75,0.833,0.161
6D2,FAUC,21.77,0.167,2.592
6D2,FAUC,21.77,0.167,0.23
6D2,FAUC,21.8,0.167,0.115
6D2,FAUC,21.81,1.333,0.058
6D2,FAUC,21.84,0.333,0.115
6D2,FAUC,21.86,2,0.053
6D2,FAUC,21.92,0.167,0.115
6D2,FAUC,21.95,0.667,0.086
6D2,FAUC,22.02,0.333,0.259
6D2,FAUC,22.05,1.667,0.058
6D2,FAUC,22.1,0.667,0.043
6D2,FAUC,22.51,0.167,0.23
6D2,FAUC,22.58,0.667,0.043
6D2,FAUC,22.96,0.167,0.691
6D2,FAUC,22.97,0.167,0.288
6D2,FAUC,23.02,3.167,1.455
6D2,FAUC,23.28,2.667,0.036
6D2,FAUC,23.5,3.167,0.045
6D2,FAUC,23.56,0.167,0.115
6D2,FAUC,23.73,0.167,0.115
6D2,SHWR,7.6,4.833,2
6D3,BATH,14.13,5.421,4.255
6D3,DWSH,9.74,1,1.011
6D3,DWSH,9.81,0.667,1.33
6D3,DWSH,10.55,0.833,1.12
6D3,DWSH,10.62,1,1.019
6D3,DWSH,10.69,1,1.151
6D3,FAUC,0.05,0.155,0.346
6D3,FAUC,5.22,0.155,0.691
6D3,FAUC,6.25,0.155,0.346
6D3,FAUC,6.55,0.155,0.346
6D3,FAUC,6.59,0.155,0.346
6D3,FAUC,6.63,0.155,0.922
6D3,FAUC,6.64,0.155,1.267
6D3,FAUC,6.74,1.239,1.224
6D3,FAUC,6.83,0.31,0.547
6D3,FAUC,6.84,0.155,0.346
6D3,FAUC,6.85,0.155,0.518
6D3,FAUC,6.87,0.155,0.518
6D3,FAUC,6.89,0.155,0.346
6D3,FAUC,7.1,0.62,1.152
6D3,FAUC,7.13,0.31,0.346
6D3,FAUC,7.49,2.633,0.827
6D3,FAUC,7.61,0.31,0.634
6D3,FAUC,7.63,0.62,0.806
6D3,FAUC,8.01,0.31,0.72
6D3,FAUC,8.14,0.155,0.346
6D3,FAUC,8.8,0.31,1.066
6D3,FAUC,8.98,0.155,0.576
6D3,FAUC,9,0.155,1.267
6D3,FAUC,9.59,0.155,0.346
6D3,FAUC,9.62,0.155,0.576
6D3,FAUC,9.65,0.155,0.346
6D3,FAUC,9.66,0.774,1.025
6D3,FAUC,9.69,0.155,0.346
6D3,FAUC,9.7,0.31,0.806
6D3,FAUC,9.71,0.155,0.518
6D3,FAUC,9.73,0.155,0.403
6D3,FAUC,9.76,0.155,0.922
6D3,FAUC,9.85,0.155,0.346
6D3,FAUC,9.93,0.31,0.634
6D3,FAUC,9.96,0.155,0.346
6D3,FAUC,10.03,0.155,0.346
6D3,FAUC,10.03,0.155,0.346
6D3,FAUC,10.07,0.155,0.922
6D3,FAUC,10.15,0.155,0.346
6D3,FAUC,10.49,0.31,0.806
6D3,FAUC,10.74,0.155,0.518
6D3,FAUC,11.37,0.155,0.518
6D3,FAUC,11.54,0.465,0.365
6D3,FAUC,12.15,0.155,0.346
6D3,FAUC,14.23,4.337,1.592
6D3,FAUC,14.41,0.155,0.346
6D3,FAUC,14.81,0.465,0.422
6D3,FAUC,16.23,0.155,0.346
6D3,FAUC,16.24,0.155,0.346
6D3,FAUC,16.49,0.62,1.685
6D3,FAUC,16.88,0.155,0.346
6D3,FAUC,16.94,0.155,0.346
6D3,FAUC,17.65,0.31,1.066
6D3,FAUC,18.08,0.155,0.518
6D3,FAUC,18.13,12.082,1.335
6D3,FAUC,20.55,0.31,1.066
6D3,FAUC,20.62,0.155,0.403
6D3,FAUC,22.79,0.155,0.346
6D3,FAUC,22.82,0.31,0.893
6D3,FAUC,22.86,0.155,0.403
6D3,FAUC,22.87,0.155,0.922
6D3,FAUC,22.89,3.098,1.21
6D3,FAUC,22.98,0.155,0.691
6D3,FAUC,23.29,0.155,0.346
6D3,FAUC,23.51,0.155,0.691
6D3,FAUC,23.74,0.31,0.547
6D3,FAUC,23.91,1.084,0.609
6D4,CWSH,11.88,3,1.23
6D4,CWSH,12.15,1.5,0.972
6D4,CWSH,12.24,1.5,1.085
6D4,CWSH,12.37,2.5,1.144
6D4,CWSH,12.52,2.167,1.194
6D4,CWSH,12.56,0.5,0.859
6D4,DWSH,19.37,1.667,1.006
6D4,DWSH,19.54,1.833,0.583
6D4,DWSH,20.11,0.667,0.985
6D4,DWSH,20.14,1.667,0.959
6D4,FAUC,5.36,0.131,0.749
6D4,FAUC,5.46,0.262,0.547
6D4,FAUC,6.37,2.227,0.732
6D4,FAUC,6.44,1.572,1.373
6D4,FAUC,6.56,0.655,0.634
6D4,FAUC,7.19,0.131,0.864
6D4,FAUC,7.48,0.524,2.002
6D4,FAUC,9.25,0.262,1.181
6D4,FAUC,9.26,0.393,1.19
6D4,FAUC,9.28,0.393,0.787
6D4,FAUC,9.29,1.179,0.826
6D4,FAUC,9.33,1.179,1.312
6D4,FAUC,9.36,0.262,0.749
6D4,FAUC,9.42,0.131,0.806
6D4,FAUC,11.3,0.131,0.461
6D4,FAUC,11.32,0.262,0.922
6D4,FAUC,11.49,0.262,0.806
6D4,FAUC,11.66,0.262,0.835
6D4,FAUC,11.67,0.131,1.152
6D4,FAUC,11.95,1.048,0.828
6D4,FAUC,11.99,0.262,0.749
6D4,FAUC,12.02,0.131,0.403
6D4,FAUC,12.17,0.131,1.037
6D4,FAUC,13.74,0.131,0.691
6D4,FAUC,14.37,0.262,0.922
6D4,FAUC,14.54,0.524,1.339
6D4,FAUC,14.71,0.131,0.691
6D4,FAUC,14.73,0.131,0.346
6D4,FAUC,16.04,0.131,0.346
6D4,FAUC,16.56,0.262,0.806
6D4,FAUC,17.56,0.262,0.922
6D4,FAUC,17.84,0.131,0.288
6D4,FAUC,18.13,0.131,0.346
6D4,FAUC,18.37,0.262,0.922
6D4,FAUC,18.38,0.393,0.941
6D4,FAUC,18.6,0.131,0.518
6D4,FAUC,18.66,0.131,0.518
6D4,FAUC,19.19,0.131,0.979
6D4,FAUC,19.2,0.917,0.798
6D4,FAUC,19.22,0.131,1.037
6D4,FAUC,19.29,0.131,0.461
6D4,FAUC,19.34,0.262,0.662
6D4,FAUC,19.37,0.131,0.461
6D4,FAUC,19.39,0.655,0.611
6D4,FAUC,19.42,0.131,0.634
6D4,FAUC,19.58,0.393,0.269
6D4,FAUC,19.61,3.013,0.914
6D4,FAUC,19.95,0.131,0.346
6D4,FAUC,20.07,0.262,1.008
6D4,FAUC,20.1,0.262,0.662
6D4,FAUC,20.29,0.655,0.749
6D4,FAUC,20.31,0.131,0.806
6D4,FAUC,20.53,0.131,0.346
6D4,FAUC,20.59,0.131,0.634
6D4,FAUC,20.94,0.131,0.461
6D4,FAUC,20.95,0.262,0.691
6D4,FAUC,20.97,0.131,0.461
6D4,FAUC,20.98,0.524,1.051
6D4,SHWR,5.25,3.013,2
6D4,SHWR,5.65,11.005,2
6D4,SHWR,19.47,9.957,2
6D5,CWSH,10.55,13.333,0.477
6D5,CWSH,11.07,7,0.837
6D5,CWSH,11.28,0.333,0.645
6D5,CWSH,11.29,0.333,0.634
6D5,DWSH,17.73,1.5,0.668
6D5,DWSH,17.83,1.667,0.611
6D5,DWSH,17.95,1.5,0.662
6D5,DWSH,18.08,1.5,0.657
6D5,DWSH,18.56,1.5,0.668
6D5,FAUC,0.27,0.774,0.945
6D5,FAUC,0.32,0.62,0.173
6D5,FAUC,7.53,0.31,0.317
6D5,FAUC,7.54,1.084,0.625
6D5,FAUC,7.58,0.465,0.48
6D5,FAUC,8.52,0.465,1.382
6D5,FAUC,9.06,1.084,2.921
6D5,FAUC,9.08,0.31,1.613
6D5,FAUC,9.09,0.465,1.843
6D5,FAUC,9.2,0.155,0.979
6D5,FAUC,9.21,0.155,0.749
6D5,FAUC,9.26,0.155,0.922
6D5,FAUC,9.43,0.31,0.634
6D5,FAUC,9.47,0.155,0.691
6D5,FAUC,9.91,0.31,0.576
6D5,FAUC,10.03,0.62,1.728
6D5,FAUC,10.54,0.31,1.008
6D5,FAUC,11.42,2.169,1.901
6D5,FAUC,11.46,3.098,1.066
6D5,FAUC,11.59,0.774,1.025
6D5,FAUC,11.84,0.31,1.094
6D5,FAUC,11.89,0.155,0.691
6D5,FAUC,11.96,0.465,1.536
6D5,FAUC,13.53,0.31,0.461
6D5,FAUC,13.54,0.774,1.682
6D5,FAUC,15.86,3.408,0.613
6D5,FAUC,15.92,2.788,1.178
6D5,FAUC,16.03,0.465,0.173
6D5,FAUC,16.16,0.155,0.691
6D5,FAUC,16.34,1.239,0.842
6D5,FAUC,16.39,0.774,0.91
6D5,FAUC,16.49,0.155,0.922
6D5,FAUC,17.24,6.196,0.603
6D5,FAUC,17.36,1.704,1.194
6D5,FAUC,17.4,1.549,1.336
6D5,FAUC,17.49,0.31,0.547
6D5,FAUC,17.63,0.31,0.605
6D5,FAUC,17.75,1.704,1.016
6D5,FAUC,17.93,0.465,1.075
6D5,FAUC,18.15,1.549,0.685
6D5,FAUC,18.41,2.169,2.251
6D5,FAUC,21.78,0.465,0.902
6D5,FAUC,21.99,0.155,1.037
6D5,FAUC,23.52,1.549,1.849
6D5,FAUC,23.64,0.465,0.979
6D5,FAUC,23.68,0.774,1.002
6D5,SHWR,7.52,6.97,1.441
6D5,SHWR,9.1,3.717,2
6D5,SHWR,9.31,1.859,2
6D5,SHWR,20.55,5.421,2
6D6,CWSH,12.48,1,6.066
6D6,CWSH,12.5,0.667,4.16
6D6,CWSH,12.52,0.5,5.096
6D6,CWSH,12.53,0.5,2.525
6D6,CWSH,12.87,1.5,3.382
6D6,CWSH,12.91,0.333,2.14
6D6,CWSH,12.92,0.333,1.699
6D6,CWSH,13.09,2.333,2.456
6D6,CWSH,13.14,0.167,3.397
6D6,CWSH,20.4,1,4.249
6D6,CWSH,20.42,1.5,3.32
6D6,CWSH,20.44,0.667,2.049
6D6,CWSH,20.47,1,1.324
6D6,CWSH,20.49,0.333,1.366
6D6,CWSH,20.56,0.167,1.655
6D6,CWSH,20.6,1.167,5.566
6D6,CWSH,20.65,1.5,3.814
6D6,CWSH,20.72,0.167,2.613
6D6,DWSH,18.92,1.667,1.542
6D6,DWSH,19,1.5,1.62
6D6,FAUC,6.2,0.167,0.979
6D6,FAUC,6.24,0.167,0.749
6D6,FAUC,6.55,0.167,0.979
6D6,FAUC,6.58,0.167,0.403
6D6,FAUC,6.62,0.167,0.576
6D6,FAUC,6.67,0.667,1.57
6D6,FAUC,6.72,0.167,0.576
6D6,FAUC,6.82,0.333,0.49
6D6,FAUC,6.9,0.333,1.037
6D6,FAUC,7.06,0.667,0.936
6D6,FAUC,7.07,0.333,0.778
6D6,FAUC,7.08,0.333,1.238
6D6,FAUC,7.1,0.167,0.403
6D6,FAUC,7.16,0.167,0.403
6D6,FAUC,7.17,0.167,0.576
6D6,FAUC,7.31,0.167,0.576
6D6,FAUC,7.42,0.167,0.403
6D6,FAUC,7.46,0.167,0.576
6D6,FAUC,7.53,0.333,0.576
6D6,FAUC,7.67,0.167,0.979
6D6,FAUC,7.71,0.5,0.768
6D6,FAUC,8.34,0.5,1.459
6D6,FAUC,8.96,0.167,0.403
6D6,FAUC,12.46,2.5,1.49
6D6,FAUC,12.55,0.667,1.238
6D6,FAUC,12.56,0.5,1.152
6D6,FAUC,12.6,0.333,0.95
6D6,FAUC,12.64,0.333,0.576
6D6,FAUC,12.73,0.167,0.576
6D6,FAUC,12.98,2.667,1.346
6D6,FAUC,13.07,0.333,0.605
6D6,FAUC,13.08,0.167,0.749
6D6,FAUC,13.2,0.167,0.979
6D6,FAUC,14.24,0.667,1.051
6D6,FAUC,14.28,0.5,1.152
