Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Start Time of Year (hr),Start time (hr)
2H1,184.0,0.131,FAUC,0.922,4406.07,14.07
2H1,184.0,0.131,FAUC,0.922,4406.09,14.09
2H1,184.0,0.131,FAUC,1.21,4406.09,14.09
2H1,184.0,0.655,FAUC,0.8640000000000001,4406.12,14.12
2H1,184.0,0.262,FAUC,0.5760000000000001,4406.73,14.73
2H1,184.0,1.5719999999999998,FAUC,1.43,4406.96,14.96
2H1,184.0,1.31,FAUC,3.145,4407.04,15.04
2H1,184.0,1.4409999999999998,FAUC,1.073,4407.26,15.26
2H1,184.0,0.131,FAUC,1.325,4408.37,16.37
2H1,184.0,0.131,FAUC,0.34600000000000003,4408.38,16.38
2H1,184.0,0.131,FAUC,0.8640000000000001,4408.45,16.45
2H1,184.0,0.39299999999999996,FAUC,1.133,4408.7,16.7
2H1,184.0,0.917,FAUC,1.127,4408.71,16.71
2H1,184.0,2.62,BATH,4.023,4408.87,16.87
2H1,184.0,4.585,SHWR,2.0,4408.87,16.87
2H1,184.0,0.262,FAUC,1.2670000000000001,4409.03,17.03
2H1,184.0,0.262,FAUC,0.72,4409.13,17.13
2H1,184.0,0.131,FAUC,0.34600000000000003,4410.34,18.34
2H1,184.0,0.262,FAUC,0.8059999999999999,4410.37,18.37
2H1,184.0,0.262,FAUC,0.7490000000000001,4410.38,18.38
2H1,184.0,0.262,FAUC,0.43200000000000005,4410.43,18.43
2H1,184.0,0.917,FAUC,0.485,4410.44,18.44
2H1,184.0,0.39299999999999996,FAUC,0.442,4410.47,18.47
2H1,184.0,0.39299999999999996,FAUC,1.037,4410.61,18.61
2H1,184.0,0.131,FAUC,0.461,4410.62,18.62
2H1,184.0,0.131,FAUC,0.461,4410.69,18.69
2H1,184.0,2.358,FAUC,1.91,4411.11,19.11
2H1,184.0,0.131,FAUC,0.40299999999999997,4411.17,19.17
2H1,184.0,1.048,FAUC,0.785,4411.21,19.21
2H1,184.0,0.7859999999999999,FAUC,1.594,4411.24,19.24
2H1,184.0,2.167,DWSH,1.167,4411.29,19.29
2H1,184.0,0.39299999999999996,FAUC,0.883,4411.38,19.38
2H1,184.0,0.262,FAUC,0.547,4411.43,19.43
2H1,184.0,0.131,FAUC,1.6130000000000002,4411.48,19.48
2H1,184.0,0.131,FAUC,0.634,4411.5,19.5
2H1,184.0,0.131,FAUC,0.34600000000000003,4411.5,19.5
2H1,184.0,0.131,FAUC,0.34600000000000003,4411.51,19.51
2H1,184.0,0.262,FAUC,0.8059999999999999,4411.51,19.51
2H1,184.0,0.131,FAUC,0.5760000000000001,4411.53,19.53
2H1,184.0,0.131,FAUC,0.518,4411.58,19.58
2H1,184.0,0.7859999999999999,FAUC,0.682,4411.58,19.58
2H1,184.0,0.131,FAUC,0.461,4411.61,19.61
2H1,184.0,0.262,FAUC,0.893,4411.61,19.61
2H1,184.0,2.167,DWSH,1.141,4411.69,19.69
2H1,184.0,0.131,FAUC,0.34600000000000003,4411.9,19.9
2H1,184.0,0.131,FAUC,0.461,4412.29,20.29
2H1,184.0,0.262,FAUC,1.354,4412.92,20.92
2H1,184.0,0.262,FAUC,0.461,4412.94,20.94
2H1,184.0,0.131,FAUC,0.518,4412.98,20.98
2H1,184.0,0.524,FAUC,1.123,4412.99,20.99
2H1,184.0,0.917,FAUC,1.5219999999999998,4413.02,21.02
2H1,184.0,0.131,FAUC,0.34600000000000003,4413.12,21.12
2H1,184.0,0.131,FAUC,0.8640000000000001,4413.2,21.2
2H1,184.0,0.262,FAUC,1.0659999999999998,4413.21,21.21
2H1,184.0,0.131,FAUC,0.461,4413.24,21.24
2H1,184.0,3.93,SHWR,2.0,4413.29,21.29
2H1,184.0,0.131,FAUC,0.5760000000000001,4413.47,21.47
2H1,184.0,0.7859999999999999,FAUC,0.43200000000000005,4413.54,21.54
2H1,184.0,0.39299999999999996,FAUC,0.71,4413.59,21.59
2H1,184.0,0.131,FAUC,0.461,4415.81,23.81
2E8,185.0,0.131,FAUC,0.634,4417.32,1.32
2E8,185.0,0.131,FAUC,0.518,4423.25,7.25
2E8,185.0,0.131,FAUC,0.461,4423.6,7.6
2E8,185.0,0.131,FAUC,0.461,4423.61,7.61
2E8,185.0,0.131,FAUC,0.461,4424.7,8.7
2E8,185.0,0.524,FAUC,0.9940000000000001,4424.71,8.71
2E8,185.0,0.262,FAUC,0.634,4424.76,8.76
2E8,185.0,0.131,FAUC,0.28800000000000003,4424.89,8.89
2E8,185.0,0.262,FAUC,1.094,4424.98,8.98
2E8,185.0,0.262,FAUC,1.44,4425.12,9.12
2E8,185.0,0.39299999999999996,FAUC,0.595,4425.49,9.49
2E8,185.0,2.8819999999999997,FAUC,1.4869999999999999,4425.58,9.58
2E8,185.0,0.131,FAUC,0.8640000000000001,4425.73,9.73
2E8,185.0,0.262,FAUC,0.634,4425.82,9.82
2E8,185.0,9.171,SHWR,2.0,4425.94,9.94
2E8,185.0,0.524,FAUC,0.302,4426.22,10.22
2E8,185.0,0.131,FAUC,1.382,4426.26,10.26
2E8,185.0,0.131,FAUC,0.34600000000000003,4426.37,10.37
2E8,185.0,0.131,FAUC,0.461,4426.48,10.48
2E8,185.0,0.262,FAUC,1.7280000000000002,4426.6,10.6
2E8,185.0,0.262,FAUC,1.2670000000000001,4426.85,10.85
2E8,185.0,3.333,CWSH,1.8359999999999999,4426.88,10.88
2E8,185.0,0.131,FAUC,2.189,4426.93,10.93
2E8,185.0,0.131,FAUC,0.9790000000000001,4427.09,11.09
2E8,185.0,0.131,FAUC,1.7280000000000002,4427.1,11.1
2E8,185.0,0.131,FAUC,0.5760000000000001,4427.15,11.15
2E8,185.0,0.131,FAUC,0.5760000000000001,4427.17,11.17
2E8,185.0,3.333,CWSH,1.811,4427.23,11.23
2E8,185.0,0.262,FAUC,1.4980000000000002,4427.26,11.26
2E8,185.0,0.131,FAUC,0.461,4427.29,11.29
2E8,185.0,0.33299999999999996,CWSH,1.472,4427.38,11.38
2E8,185.0,0.131,FAUC,0.34600000000000003,4427.43,11.43
2E8,185.0,0.131,FAUC,0.34600000000000003,4427.72,11.72
2E8,185.0,0.131,FAUC,0.34600000000000003,4427.91,11.91
2E8,185.0,0.131,FAUC,0.461,4428.53,12.53
2E8,185.0,0.131,FAUC,0.34600000000000003,4428.66,12.66
2E8,185.0,0.262,FAUC,0.72,4428.76,12.76
2E8,185.0,0.131,FAUC,0.34600000000000003,4428.96,12.96
2E8,185.0,0.131,FAUC,0.461,4429.08,13.08
2E8,185.0,0.131,FAUC,0.634,4429.11,13.11
2E8,185.0,1.703,FAUC,2.401,4429.21,13.21
2E8,185.0,0.262,FAUC,1.2670000000000001,4429.45,13.45
2E8,185.0,1.834,FAUC,1.531,4429.53,13.53
2E8,185.0,0.131,FAUC,0.34600000000000003,4429.71,13.71
2E8,185.0,0.262,FAUC,0.691,4429.76,13.76
2E8,185.0,0.131,FAUC,1.094,4430.26,14.26
2E8,185.0,0.131,FAUC,0.34600000000000003,4430.54,14.54
2E8,185.0,0.131,FAUC,0.34600000000000003,4430.57,14.57
2E8,185.0,0.131,FAUC,0.34600000000000003,4430.72,14.72
2E8,185.0,0.131,FAUC,0.28800000000000003,4431.04,15.04
2E8,185.0,0.131,FAUC,0.691,4431.1,15.1
2E8,185.0,0.131,FAUC,0.691,4431.11,15.11
2E8,185.0,0.131,FAUC,0.461,4431.14,15.14
2E8,185.0,0.262,FAUC,1.181,4431.18,15.18
2E8,185.0,0.131,FAUC,0.34600000000000003,4431.39,15.39
2E8,185.0,0.131,FAUC,0.461,4431.45,15.45
2E8,185.0,0.131,FAUC,0.34600000000000003,4431.63,15.63
2E8,185.0,0.131,FAUC,0.518,4431.77,15.77
2E8,185.0,0.131,FAUC,0.34600000000000003,4432.16,16.16
2E8,185.0,0.262,FAUC,1.469,4432.7,16.7
2E8,185.0,0.131,FAUC,0.461,4432.74,16.74
2E8,185.0,0.131,FAUC,0.8059999999999999,4432.78,16.78
2E8,185.0,0.262,FAUC,0.317,4433.14,17.14
2E8,185.0,0.262,FAUC,0.8640000000000001,4433.42,17.42
2E8,185.0,0.131,FAUC,0.34600000000000003,4434.03,18.03
2E8,185.0,0.131,FAUC,0.7490000000000001,4434.07,18.07
2E8,185.0,0.262,FAUC,2.074,4434.09,18.09
2E8,185.0,4.585,SHWR,2.0,4434.28,18.28
2E8,185.0,0.39299999999999996,FAUC,1.709,4434.62,18.62
2E8,185.0,0.262,FAUC,0.9790000000000001,4434.67,18.67
2E8,185.0,0.131,FAUC,1.094,4434.69,18.69
2E8,185.0,0.131,FAUC,0.461,4434.69,18.69
2E8,185.0,0.131,FAUC,0.461,4434.7,18.7
2E8,185.0,0.39299999999999996,FAUC,0.787,4436.27,20.27
2E8,185.0,0.262,FAUC,0.461,4436.31,20.31
2E8,185.0,0.131,FAUC,0.5760000000000001,4436.47,20.47
2E8,185.0,0.131,FAUC,0.34600000000000003,4436.74,20.74
2E8,185.0,0.131,FAUC,0.34600000000000003,4436.74,20.74
2E8,185.0,6.157,SHWR,2.0,4437.28,21.28
2E8,185.0,0.131,FAUC,0.8640000000000001,4437.66,21.66
2E8,185.0,0.131,FAUC,0.5760000000000001,4438.24,22.24
2E8,185.0,0.131,FAUC,0.28800000000000003,4438.66,22.66
2E8,185.0,0.131,FAUC,0.34600000000000003,4438.99,22.99
1E5,186.0,1.139,FAUC,1.57,4448.18,8.18
1E5,186.0,0.285,FAUC,0.8059999999999999,4448.3,8.3
1E5,186.0,0.569,FAUC,1.0659999999999998,4448.31,8.31
1E5,186.0,0.142,FAUC,1.6130000000000002,4449.58,9.58
1E5,186.0,0.42700000000000005,FAUC,1.229,4449.77,9.77
1E5,186.0,0.42700000000000005,FAUC,1.229,4449.88,9.88
1E5,186.0,0.142,FAUC,0.691,4449.94,9.94
1E5,186.0,0.285,FAUC,0.43200000000000005,4449.95,9.95
1E5,186.0,0.142,FAUC,0.518,4449.96,9.96
1E5,186.0,0.142,FAUC,0.691,4449.97,9.97
1E5,186.0,0.142,FAUC,1.094,4449.98,9.98
1E5,186.0,0.285,FAUC,0.8059999999999999,4452.46,12.46
1E5,186.0,0.285,FAUC,0.9790000000000001,4452.55,12.55
1E5,186.0,0.285,FAUC,0.43200000000000005,4454.6,14.6
1E5,186.0,0.42700000000000005,FAUC,0.883,4454.82,14.82
1E5,186.0,0.142,FAUC,1.786,4455.72,15.72
1E5,186.0,7.119,SHWR,2.0,4458.01,18.01
1E5,186.0,0.569,FAUC,0.792,4458.21,18.21
1E5,186.0,0.285,FAUC,0.547,4458.22,18.22
1E5,186.0,2.136,FAUC,1.252,4458.3,18.3
2D7,187.0,2.358,FAUC,1.056,4464.59,0.59
2D7,187.0,5.502000000000001,SHWR,1.2329999999999999,4472.91,8.91
2D7,187.0,2.489,FAUC,1.061,4473.29,9.29
2D7,187.0,2.096,FAUC,1.069,4473.43,9.43
2D7,187.0,0.131,FAUC,0.34600000000000003,4473.78,9.78
2D7,187.0,0.262,FAUC,0.49,4473.79,9.79
2D7,187.0,1.4409999999999998,FAUC,0.728,4474.35,10.35
2D7,187.0,0.262,FAUC,0.605,4474.46,10.46
2D7,187.0,0.131,FAUC,0.8059999999999999,4474.47,10.47
2D7,187.0,0.39299999999999996,FAUC,0.518,4474.55,10.55
2D7,187.0,0.131,FAUC,0.518,4474.85,10.85
2D7,187.0,0.7859999999999999,FAUC,0.893,4474.86,10.86
2D7,187.0,0.131,FAUC,0.7490000000000001,4475.06,11.06
2D7,187.0,0.524,FAUC,0.778,4475.28,11.28
2D7,187.0,0.39299999999999996,FAUC,0.614,4475.82,11.82
2D7,187.0,1.048,FAUC,0.569,4475.94,11.94
2D7,187.0,2.358,FAUC,1.101,4476.9,12.9
2D7,187.0,8.123,SHWR,1.237,4478.3,14.3
2D7,187.0,0.262,FAUC,0.374,4480.84,16.84
2D7,187.0,3.668,SHWR,1.881,4480.93,16.93
2D7,187.0,0.262,FAUC,0.778,4481.02,17.02
2D7,187.0,0.131,FAUC,0.461,4481.41,17.41
2D7,187.0,0.131,FAUC,0.461,4481.5,17.5
2D7,187.0,0.131,FAUC,0.518,4481.53,17.53
2D7,187.0,0.131,FAUC,0.461,4481.64,17.64
2D7,187.0,0.655,FAUC,0.599,4481.7,17.7
2D7,187.0,0.655,FAUC,0.6679999999999999,4481.74,17.74
2D7,187.0,2.358,FAUC,1.117,4481.78,17.78
2D7,187.0,0.131,FAUC,0.28800000000000003,4481.88,17.88
2D7,187.0,0.262,FAUC,0.8640000000000001,4481.88,17.88
2D7,187.0,0.131,FAUC,0.7490000000000001,4482.62,18.62
2D7,187.0,0.262,FAUC,0.95,4482.64,18.64
2D7,187.0,0.262,FAUC,0.922,4482.68,18.68
2D7,187.0,0.524,FAUC,0.7340000000000001,4482.69,18.69
2D7,187.0,0.7859999999999999,FAUC,0.624,4482.71,18.71
2D7,187.0,0.131,FAUC,0.518,4482.98,18.98
2D7,187.0,0.262,FAUC,0.8640000000000001,4483.09,19.09
2D7,187.0,0.917,FAUC,0.815,4483.11,19.11
2D7,187.0,0.39299999999999996,FAUC,0.902,4483.93,19.93
2D7,187.0,1.5719999999999998,FAUC,0.643,4484.1,20.1
2D7,187.0,0.131,FAUC,0.34600000000000003,4485.62,21.62
2D7,187.0,3.93,BATH,1.77,4485.63,21.63
2D7,187.0,0.39299999999999996,FAUC,0.461,4485.72,21.72
2D7,187.0,0.131,FAUC,0.518,4485.74,21.74
2D7,187.0,0.262,FAUC,0.40299999999999997,4485.74,21.74
2D7,187.0,2.096,FAUC,0.598,4485.78,21.78
2D7,187.0,0.39299999999999996,FAUC,0.73,4485.86,21.86
2D7,187.0,0.7859999999999999,FAUC,0.634,4485.91,21.91
2D7,187.0,0.917,FAUC,0.667,4485.95,21.95
2D7,187.0,0.262,FAUC,0.634,4485.99,21.99
2D7,187.0,1.5719999999999998,FAUC,0.5760000000000001,4486.01,22.01
2D7,187.0,0.262,FAUC,0.634,4486.05,22.05
1D0,188.0,0.124,FAUC,0.8059999999999999,4493.98,5.98
1D0,188.0,0.622,FAUC,1.083,4495.15,7.15
1D0,188.0,0.124,FAUC,0.634,4496.15,8.15
1D0,188.0,0.124,FAUC,0.34600000000000003,4496.31,8.31
1D0,188.0,0.124,FAUC,0.7490000000000001,4496.46,8.46
1D0,188.0,0.124,FAUC,0.7490000000000001,4504.68,16.68
1D0,188.0,0.124,FAUC,0.461,4505.66,17.66
1D0,188.0,0.124,FAUC,1.1520000000000001,4508.36,20.36
1D0,188.0,0.124,FAUC,0.634,4508.94,20.94
1D0,188.0,0.124,FAUC,0.461,4509.23,21.23
1D0,188.0,0.373,FAUC,0.672,4509.64,21.64
1D0,188.0,0.124,FAUC,0.8059999999999999,4509.94,21.94
1D0,188.0,0.124,FAUC,0.518,4510.72,22.72
1D0,188.0,0.746,FAUC,1.018,4510.75,22.75
1D0,188.0,0.124,FAUC,0.518,4510.77,22.77
1D0,188.0,0.124,FAUC,0.634,4510.78,22.78
1D0,188.0,0.249,FAUC,0.605,4510.81,22.81
1D0,188.0,0.124,FAUC,0.34600000000000003,4510.98,22.98
1D0,188.0,0.49700000000000005,FAUC,0.907,4511.07,23.07
1D8,189.0,0.16699999999999998,FAUC,0.922,4519.34,7.34
1D8,189.0,0.16699999999999998,FAUC,0.34600000000000003,4519.35,7.35
1D8,189.0,2.333,FAUC,1.09,4519.42,7.42
1D8,189.0,12.5,SHWR,1.787,4519.75,7.75
1D8,189.0,1.167,FAUC,0.7490000000000001,4520.0,8.0
1D8,189.0,0.833,FAUC,0.53,4520.03,8.03
1D8,189.0,0.16699999999999998,FAUC,0.34600000000000003,4520.19,8.19
1D8,189.0,1.0,FAUC,0.778,4527.19,15.19
1D8,189.0,3.333,FAUC,2.569,4527.21,15.21
1D8,189.0,1.6669999999999998,FAUC,2.218,4527.27,15.27
1D8,189.0,2.5,FAUC,2.93,4527.3,15.3
1D8,189.0,0.16699999999999998,FAUC,0.922,4527.46,15.46
1D8,189.0,0.667,FAUC,1.454,4528.06,16.06
1D8,189.0,0.16699999999999998,FAUC,0.634,4529.38,17.38
1D8,189.0,0.16699999999999998,FAUC,1.2670000000000001,4529.74,17.74
1D8,189.0,0.16699999999999998,FAUC,0.461,4529.76,17.76
1D8,189.0,0.833,FAUC,0.7140000000000001,4532.61,20.61
2D8,190.0,5.968,FAUC,0.688,4542.28,6.28
2D8,190.0,0.373,FAUC,1.382,4542.31,6.31
2D8,190.0,5.47,SHWR,1.443,4542.42,6.42
2D8,190.0,0.249,FAUC,0.72,4542.64,6.64
2D8,190.0,0.49700000000000005,FAUC,1.008,4542.9,6.9
2D8,190.0,0.622,FAUC,1.1520000000000001,4543.5,7.5
2D8,190.0,0.373,FAUC,0.941,4543.54,7.54
2D8,190.0,0.124,FAUC,0.057999999999999996,4543.55,7.55
2D8,190.0,2.114,FAUC,0.586,4543.8,7.8
2D8,190.0,0.249,FAUC,0.43200000000000005,4543.93,7.93
2D8,190.0,0.249,FAUC,0.23,4543.95,7.95
2D8,190.0,0.249,FAUC,1.123,4544.01,8.01
2D8,190.0,0.249,FAUC,0.893,4544.11,8.11
2D8,190.0,0.373,FAUC,0.883,4544.36,8.36
2D8,190.0,0.249,FAUC,0.259,4544.37,8.37
2D8,190.0,0.373,FAUC,0.442,4544.95,8.95
2D8,190.0,0.249,FAUC,0.72,4545.26,9.26
2D8,190.0,0.373,FAUC,0.5379999999999999,4545.27,9.27
2D8,190.0,0.249,FAUC,0.14400000000000002,4545.33,9.33
2D8,190.0,3.8539999999999996,SHWR,2.0,4547.12,11.12
2D8,190.0,0.124,FAUC,0.057999999999999996,4547.88,11.88
2D8,190.0,0.249,FAUC,1.2670000000000001,4548.06,12.06
2D8,190.0,0.249,FAUC,0.893,4548.13,12.13
2D8,190.0,0.373,FAUC,0.922,4548.25,12.25
2D8,190.0,0.49700000000000005,FAUC,1.08,4548.62,12.62
2D8,190.0,3.833,CWSH,1.07,4548.66,12.66
2D8,190.0,0.995,FAUC,1.145,4548.79,12.79
2D8,190.0,0.33299999999999996,CWSH,0.177,4549.02,13.02
2D8,190.0,0.667,CWSH,0.09699999999999999,4549.03,13.03
2D8,190.0,4.833,CWSH,0.868,4549.08,13.08
2D8,190.0,1.119,FAUC,0.774,4549.11,13.11
2D8,190.0,0.33299999999999996,CWSH,0.153,4549.26,13.26
2D8,190.0,0.16699999999999998,CWSH,0.499,4549.27,13.27
2D8,190.0,0.16699999999999998,CWSH,0.032,4549.27,13.27
2D8,190.0,4.833,CWSH,0.847,4549.36,13.36
2D8,190.0,0.249,FAUC,1.21,4550.17,14.17
2D8,190.0,0.249,FAUC,1.2670000000000001,4551.23,15.23
2D8,190.0,0.249,FAUC,0.7490000000000001,4551.55,15.55
2D8,190.0,0.373,FAUC,1.4980000000000002,4551.75,15.75
2D8,190.0,0.373,FAUC,0.134,4551.94,15.94
2D8,190.0,0.249,FAUC,1.354,4553.99,17.99
2D8,190.0,0.87,FAUC,0.066,4553.99,17.99
2D8,190.0,0.249,FAUC,0.14400000000000002,4554.05,18.05
2D8,190.0,0.249,FAUC,0.893,4554.06,18.06
2D8,190.0,0.87,FAUC,1.251,4554.11,18.11
2D8,190.0,0.249,FAUC,0.605,4554.22,18.22
2D8,190.0,0.249,FAUC,0.17300000000000001,4554.25,18.25
2D8,190.0,0.249,FAUC,0.115,4554.25,18.25
2D8,190.0,0.249,FAUC,0.23,4554.27,18.27
2D8,190.0,0.249,FAUC,0.40299999999999997,4554.29,18.29
2D8,190.0,0.249,FAUC,0.115,4554.34,18.34
2D8,190.0,0.249,FAUC,0.922,4554.37,18.37
2D8,190.0,0.49700000000000005,FAUC,0.605,4554.63,18.63
2D8,190.0,0.49700000000000005,FAUC,1.382,4554.95,18.95
2D8,190.0,1.989,FAUC,1.2309999999999999,4554.97,18.97
2D8,190.0,0.124,FAUC,0.057999999999999996,4555.01,19.01
2D8,190.0,0.124,FAUC,0.057999999999999996,4555.02,19.02
2D8,190.0,1.2429999999999999,FAUC,1.3419999999999999,4555.05,19.05
2D8,190.0,0.373,FAUC,1.286,4555.1,19.1
2D8,190.0,0.124,FAUC,0.057999999999999996,4555.11,19.11
2D8,190.0,0.87,FAUC,1.168,4555.11,19.11
2D8,190.0,0.373,FAUC,1.075,4555.19,19.19
2D8,190.0,0.124,FAUC,0.057999999999999996,4555.2,19.2
2D8,190.0,0.249,FAUC,0.5760000000000001,4555.23,19.23
2D8,190.0,1.119,FAUC,1.869,4555.24,19.24
2D8,190.0,0.87,FAUC,0.5429999999999999,4556.04,20.04
2D8,190.0,1.865,FAUC,0.595,4556.45,20.45
2D8,190.0,7.957000000000001,SHWR,1.474,4556.58,20.58
2D8,190.0,0.249,FAUC,0.547,4557.11,21.11
2D8,190.0,0.124,FAUC,0.057999999999999996,4557.23,21.23
2D8,190.0,0.249,FAUC,0.374,4557.23,21.23
2D8,190.0,0.124,FAUC,0.057999999999999996,4557.24,21.24
2D8,190.0,0.622,FAUC,0.852,4557.37,21.37
2D8,190.0,0.622,FAUC,0.092,4558.19,22.19
4D6,191.0,3.167,CWSH,2.015,4560.15,0.15
4D6,191.0,3.333,CWSH,1.734,4560.55,0.55
4D6,191.0,0.33299999999999996,CWSH,1.469,4560.74,0.74
4D6,191.0,0.124,FAUC,0.34600000000000003,4565.59,5.59
4D6,191.0,0.249,FAUC,1.094,4565.61,5.61
4D6,191.0,0.746,FAUC,1.45,4566.53,6.53
4D6,191.0,2.114,FAUC,1.494,4566.57,6.57
4D6,191.0,0.124,FAUC,0.9790000000000001,4566.74,6.74
4D6,191.0,0.249,FAUC,0.8640000000000001,4566.76,6.76
4D6,191.0,0.373,FAUC,0.8059999999999999,4566.78,6.78
4D6,191.0,0.249,FAUC,0.7490000000000001,4566.8,6.8
4D6,191.0,0.373,FAUC,1.056,4566.83,6.83
4D6,191.0,0.124,FAUC,0.28800000000000003,4566.85,6.85
4D6,191.0,0.124,FAUC,0.518,4566.87,6.87
4D6,191.0,0.124,FAUC,0.518,4566.9,6.9
4D6,191.0,7.211,SHWR,1.88,4567.29,7.29
4D6,191.0,0.124,FAUC,0.518,4569.64,9.64
4D6,191.0,0.124,FAUC,0.34600000000000003,4569.85,9.85
4D6,191.0,0.124,FAUC,0.34600000000000003,4569.86,9.86
4D6,191.0,0.124,FAUC,0.34600000000000003,4569.86,9.86
4D6,191.0,0.249,FAUC,0.43200000000000005,4569.9,9.9
4D6,191.0,0.124,FAUC,0.34600000000000003,4569.92,9.92
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.0,10.0
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.06,10.06
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.42,10.42
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.45,10.45
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.52,10.52
4D6,191.0,0.124,FAUC,0.518,4570.56,10.56
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.56,10.56
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.58,10.58
4D6,191.0,0.124,FAUC,0.5760000000000001,4570.68,10.68
4D6,191.0,0.124,FAUC,0.34600000000000003,4570.69,10.69
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.06,11.06
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.07,11.07
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.1,11.1
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.13,11.13
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.16,11.16
4D6,191.0,0.124,FAUC,0.28800000000000003,4571.27,11.27
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.28,11.28
4D6,191.0,6.837999999999999,SHWR,1.84,4571.3,11.3
4D6,191.0,0.249,FAUC,1.0659999999999998,4571.47,11.47
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.54,11.54
4D6,191.0,0.249,FAUC,0.374,4571.72,11.72
4D6,191.0,0.124,FAUC,0.34600000000000003,4571.75,11.75
4D6,191.0,0.622,FAUC,1.578,4572.73,12.73
4D6,191.0,3.6060000000000003,SHWR,1.5830000000000002,4572.82,12.82
4D6,191.0,0.124,FAUC,0.28800000000000003,4572.95,12.95
4D6,191.0,0.249,FAUC,0.374,4572.99,12.99
4D6,191.0,0.124,FAUC,0.518,4573.06,13.06
4D6,191.0,0.49700000000000005,FAUC,2.8939999999999997,4574.97,14.97
4D6,191.0,0.87,FAUC,2.8960000000000004,4574.98,14.98
4D6,191.0,8.081,SHWR,1.893,4576.48,16.48
4D6,191.0,0.124,FAUC,0.34600000000000003,4576.67,16.67
4D6,191.0,0.124,FAUC,0.9790000000000001,4576.75,16.75
4D6,191.0,0.124,FAUC,0.5760000000000001,4576.76,16.76
4D6,191.0,0.249,FAUC,1.037,4580.2,20.2
4D6,191.0,0.124,FAUC,1.325,4580.26,20.26
4D6,191.0,0.249,FAUC,2.678,4580.29,20.29
4D6,191.0,0.124,FAUC,0.9790000000000001,4580.89,20.89
4D6,191.0,4.333,CWSH,1.444,4581.36,21.36
4D6,191.0,0.124,FAUC,1.21,4581.53,21.53
4D6,191.0,4.167,CWSH,1.439,4581.73,21.73
4D6,191.0,0.33299999999999996,CWSH,1.192,4581.93,21.93
1E4,192.0,0.155,FAUC,0.28800000000000003,4591.53,7.53
1E4,192.0,0.774,FAUC,1.244,4591.96,7.96
1E4,192.0,0.155,FAUC,0.9790000000000001,4591.98,7.98
1E4,192.0,0.155,FAUC,0.5760000000000001,4593.24,9.24
1E4,192.0,0.155,FAUC,0.9790000000000001,4593.47,9.47
1E4,192.0,0.155,FAUC,1.094,4593.72,9.72
1E4,192.0,0.774,FAUC,1.682,4595.07,11.07
1E4,192.0,0.155,FAUC,0.28800000000000003,4595.1,11.1
1E4,192.0,0.155,FAUC,1.1520000000000001,4595.1,11.1
1E4,192.0,0.31,FAUC,1.094,4595.11,11.11
1E4,192.0,0.155,FAUC,0.8640000000000001,4595.12,11.12
1E4,192.0,1.859,FAUC,1.1179999999999999,4595.18,11.18
1E4,192.0,0.465,FAUC,1.2670000000000001,4595.32,11.32
1E4,192.0,0.155,FAUC,1.094,4595.33,11.33
1E4,192.0,2.478,FAUC,0.9790000000000001,4595.82,11.82
1E4,192.0,1.3940000000000001,FAUC,1.318,4595.97,11.97
1E4,192.0,0.465,FAUC,1.1520000000000001,4597.25,13.25
1E4,192.0,0.31,FAUC,0.8640000000000001,4598.25,14.25
1E4,192.0,0.155,FAUC,0.28800000000000003,4598.5,14.5
1E4,192.0,0.155,FAUC,1.67,4598.5,14.5
1E4,192.0,0.155,FAUC,1.2670000000000001,4598.6,14.6
1E4,192.0,0.31,FAUC,0.778,4598.68,14.68
1E4,192.0,0.31,FAUC,0.95,4599.47,15.47
1E4,192.0,0.155,FAUC,1.2670000000000001,4599.48,15.48
1E4,192.0,0.155,FAUC,0.40299999999999997,4599.48,15.48
1E4,192.0,0.155,FAUC,0.461,4599.5,15.5
1E4,192.0,0.155,FAUC,0.461,4599.5,15.5
1E4,192.0,0.31,FAUC,1.0659999999999998,4599.82,15.82
1E4,192.0,0.155,FAUC,0.5760000000000001,4599.83,15.83
1E4,192.0,0.31,FAUC,0.835,4600.15,16.15
1E4,192.0,0.31,FAUC,0.5760000000000001,4603.84,19.84
1E4,192.0,0.929,FAUC,1.258,4603.95,19.95
1E4,192.0,0.155,FAUC,0.40299999999999997,4604.0,20.0
1E4,192.0,0.155,FAUC,0.5760000000000001,4604.03,20.03
1E4,192.0,0.62,FAUC,0.85,4604.03,20.03
1E4,192.0,0.465,FAUC,1.094,4604.12,20.12
1E4,192.0,1.239,FAUC,1.433,4604.68,20.68
1E4,192.0,2.169,FAUC,1.7730000000000001,4604.72,20.72
